party,url,content,date
NDP,https://www.ndp.ca/news/one-year-later-sears-retirees-getting-ripped-while-trudeau-sides-corporation,"
One Year Later: Sears Retirees Getting Ripped Off While Trudeau Sides with Corporation New Democrats want a new deal for Sears Canada retirees OTTAWA – On the first year anniversary of when retirees officially had their pensions slashed by 30 percent following the bankruptcy and closure of Sears Canada, the NDP is still fighting for a new deal for these workers. When the company shut down its doors in 2018, 18,000 retirees discovered the pension plans built with their money would not pay out as planned. The NDP’s New Deal for People will ensure that pensioners are at the front of the line when a company goes bankrupt – making sure unfunded pension liabilities owed to workers, and employees’ severance pay, are the top priority. “If it wasn’t for the Liberals letting big corporations off the hook for pension theft, Sears Canada workers would not have to carry the weight of legal fees to fight for what is rightfully theirs,” said NDP Leader Jagmeet Singh. “Liberals and Conservatives turned their back on workers to make life easier for a big company and their executives.” The NDP's plan will stop companies from paying out bosses when people’s pensions are underfunded, and will create a mandatory, industry-financed pension insurance program. NDP Critic for Pensions, Scott Duvall (Hamilton Mountain), introduced a bill in the House of Commons that aimed to change bankruptcy and insolvency law to stop pension theft by big corporations. “Trudeau’s Liberals and Scheer’s Conservatives have done nothing to help workers whose pensions have been taken away from them because of corporate greed,” said Duvall. “Instead of strengthening support for Canadian workers and retirees, they have sided with rich corporations to undermine retirement benefits. This is wrong. New Democrats believe that every Canadian should be able to count on a dignified, secure retirement – and we’ll fight hard to protect pensions that workers have earned.” ",2019-08-08
NDP,https://www.ndp.ca/news/ndp-leader-jagmeet-singh-responds-andrew-scheers-comments-same-sex-marriage,"
NDP Leader Jagmeet Singh Responds to Andrew Scheer’s Comments on Same-Sex Marriage NDP Leader Jagmeet Singh released the following statement in response to Andrew Scheer’s speech attacking the marriage rights of LGBTQI2S+ Canadians: “The resurfacing of Andrew Scheer’s disgusting prejudice against LGBTQI2S+ people and families is very painful for many Canadians. This is exactly why, if Canadians deliver a minority government in October, I will not prop up Andrew Scheer and the Conservatives. We can't trust Mr. Scheer or his caucus to champion the fundamental rights of Canadians. Trudeau’s Liberals have said the right kinds of things, but have let us down by failing to end the ban on blood donation, failing to ban conversion therapy, failing to bolster protections against employment discrimination and failing to take appropriate steps to give trans people better access to gender confirmation procedures and care. It’s time for a government that will take action to move Canada forward, a Canada where everyone is free to be who they are and love who they love.” ",2019-08-22
NDP,https://www.ndp.ca/news/justin-trudeau-sides-big-telecom-companies-canadians-continue-pay-sky-high-phone-and-internet,"
Justin Trudeau Sides with Big Telecom Companies as Canadians Continue to Pay Sky-High Phone and Internet Bills Canadians pay among the highest phone and internet prices in the developed world. In similar countries like Australia, people often pay half of what Canadians do. (Government of Canada) Meanwhile, Justin Trudeau’s Liberals met with telecom lobbyists over 565 times since he became Prime Minister. And since 2013, lobbyists and members of Canada's four largest telecoms companies donated $41,861 to the Liberal Party of Canada. And while the big three’s profits reached an astronomical $7.5 billion in 2017, Liberals still gave them $50 million in subsidies and over $700 million in government contracts. NDP Leader Jagmeet Singh:
		“Canadians deserve better than Liberal and Conservative governments that keep making life easier for their corporate friends and harder for everyone else. I’m ready to fight for everyday people and stand up to rich telecom companies. Our plan to cap prices on cell phone and internet bills is part of our commitment to make life more affordable.” ",2019-09-13
NDP,https://www.ndp.ca/news/ndp-demands-elections-canada-ensure-first-nations-evacuees-right-vote,"
NDP Demands Elections Canada Ensure First Nations Evacuees' Right to Vote THE PAS - NDP candidate and incumbent Niki Ashton (Churchill--Keewatinook Aski) today called on Elections Canada to ensure that First Nation evacuees have the right to vote. First Nations in the Interlake region were evacuated from their homes last Sunday following a devastating snowstorm. “Elections Canada needs to be taking this seriously,” said Ashton. “It’s inconceivable that, due to the actions of Elections Canada main office, entire communities are going to be essentially disenfranchised from voting.” The NDP sent a letter to the Chief Electoral Officer calling on him to rectify this situation. Among the issues raised included the fact that these communities were unable to vote during the advance vote and the actual voting location in Winnipeg is largely inaccessible to many evacuees spread out throughout the city and outside of the city. In order to ensure the voting rights of First Nations affected, the NDP is asking Elections Canada to make available both mobile polls and the usage of special ballots so that evacuees registered with the Red Cross can have their voices heard. ",2019-10-18
NDP,https://www.ndp.ca/news/700-every-canadian-why-wont-justin-trudeau-close-tax-havens,"
$700 for Every Canadian: Why Won’t Justin Trudeau Close Tax Havens? In June, the independent Parliamentary Budget Office (PBO) found that Canada is losing up to $25 billion in revenue every year from offshore tax havens. That’s nearly $700 for every Canadian. The PBO report also indicates that provisions in the Income Tax Act prevent the Canada Revenue Agency from disclosing relevant tax data for individual companies, making it impossible for the PBO or the public to assess whether individual companies are avoiding Canadian taxes. Currently, corporations have no obligation to prove that transactions to transfer funds between Canada and other jurisdictions have an economic purpose aside from reducing the amount of taxes owed in Canada. The NDP attempted to fix this by introducing legislation that would require companies to demonstrate that such transactions have an economic substance. Justin Trudeau and the Liberals have refused to address this problem. While these companies avoid billions in taxes, Canadians are struggling with rising costs like prescription drugs and housing. NDP Leader Jagmeet Singh: “Justin Trudeau has chosen the rich and powerful over everyday Canadians. He’s refusing to crack down on big corporations that aren’t paying their share of Canadian taxes. Meanwhile, he’s telling people that he can’t afford to make housing and prescription drugs more affordable. Justin Trudeau has made his choice. I choose Canadians.” ",2019-10-18
NDP,https://www.ndp.ca/news/why-wont-justin-trudeau-put-some-teeth-medicare,"
Why Won’t Justin Trudeau Put Some Teeth into Medicare? Dental care is the second highest out of pocket health care cost for Canadians – trailing only prescription drugs. One out of three Canadians has no dental coverage and six million Canadians avoid seeing a dentist because of the cost. Emergency dental visits cost taxpayers more than $155 million a year. Yet Justin Trudeau’s Liberals acknowledge that “no federal investments are being made” in dental care. However, they did find time to meet with insurance industry lobbyists over 300 times in four years. Justin Trudeau’s pretty words won’t make dental care more affordable. Jagmeet Singh has a New Deal for People that would immediately help the 4.3 million Canadians now without coverage. Former NDP Leader and Medicare founder Tommy Douglas: ""The ultimate goal of Medicare must be to keep people well rather than just patching them up when they get sick... It means expanding and improving Medicare by providing Pharmacare and Denticare programs."" (The Future of Medicare, 1984) NDP Leader Jagmeet Singh: “Instead of helping the millions of Canadians struggling with out of pocket dental costs, Justin Trudeau is meeting with insurance lobbyists and handing billions to big corporations. It’s time to put people ahead of the profits of corporate insiders. Our Denticare plan will make life more affordable for millions of people."" ",2019-09-18
NDP,https://www.ndp.ca/news/justin-trudeaus-no-strings-attached-approach-will-continue-kill-manufacturing-jobs,"
Justin Trudeau’s No-Strings-Attached Approach Will Continue to Kill Manufacturing Jobs Back in 2015, Justin Trudeau said his top priority for Southern Ontario was “transitioning away from manufacturing-based employment as a driver in the economy.” (London Free Press) That’s one promise he actually kept. Just a few weeks ago, we learned that the Windsor Nemak engine block manufacturing plant will be closing down, putting 270 people out of work. This comes after the Liberals gave $5 million to the company without any guarantee that they would protect jobs. (CTV) In March, Toyota announced it will move its Toyota RAV4 hybrid production from its Cambridge plant to Kentucky, even after the Liberals gave the company $220 million in 2018. (London Free Press) In late 2018, the federal government wrote off a $1.1 billion loan to Fiat Chrysler (CBC). A few months later, the company laid off 1,500 workers at its Windsor plant. (CBC) And the end of GM’s vehicle production line in Oshawa is putting 2,300 people out of work – plus 10-15,000 more jobs at parts suppliers and other businesses. (Global) Since the Liberals eliminated the standalone Automotive Innovation Fund in 2017, only 3 auto projects have received federal funding under the Strategic Innovation Fund, which has no dedicated funding for auto projects and does not require companies to commit to keeping jobs in Canada. (GoC) During Windsor West Liberal Candidate Sandra Pupatello’s five years as Ontario’s Minister of Economic Development and Trade, Ontario lost a staggering 224,000 manufacturing jobs. (Statscan) It doesn't have to be this way. On Saturday, NDP Leader Jagmeet Singh announced he would invest $300 million in an auto innovation strategy that would require companies to create jobs in Canada. (CP) Windsor West NDP Candidate Brian Masse: “Justin Trudeau’s no-strings-attached approach has failed. Without tying public investments in innovation to a requirement to create jobs in Canada, our auto sector is at serious risk of more job losses. We’ve got a plan to boost the auto sector while getting real commitments from companies to protect good jobs in our communities.” ",2019-09-16
NDP,https://www.ndp.ca/news/ndp-statement-occasion-rosh-hashanah-0,"
NDP Statement On The Occasion Of Rosh Hashanah Jagmeet Singh, Leader of Canada’s NDP, issued the following statement: “Today marks the beginning of the Jewish New Year. On behalf of all New Democrats, I extend my best wishes to all Canadians gathering this week to celebrate Rosh Hashanah. This is a time to be with friends and family, reflect on the past year, revisit old challenges, build on past successes, and prepare for the upcoming year. At the beginning of the Jewish New Year, let’s all take a moment to reflect on our past and future together, and honour the rich cultural traditions of Canada’s Jewish community and their vibrant contributions to Canadian society. The NDP wishes all Jewish Canadian families a sweet new year, filled with good health, happiness, peace and prosperity.” “Shanah Tovah!” ",2019-09-29
NDP,https://www.ndp.ca/news/ndp-statement-liberals-blocking-ethics-commissioner-appear-committee,"
NDP Statement on Liberals Blocking Ethics Commissioner to Appear Before the Committee NDP Ethics Critic, Charlie Angus (Timmins—James Bay), and NDP Justice Critic, Tracey Ramsey (Essex) issued the following statement: “The Liberals’ unprecedented decision to shut down the Ethics Committee instead of hearing from Ethics Commissioner Mario Dion, who has just found the Prime Minister guilty of breaking Canada’s conflict of interest law, should shock Canadians. It shows more clearly than ever who this government is working for – big corporate interests like SNC-Lavalin.
		While Grassy Narrows First Nation continues to wait for a mercury treatment centre after fifty years of poisoning and Sears workers are in court fighting for their pensions, this Liberal government is breaking all the rules to give corporate Canada white-glove treatment.
		The Commissioner’s report showed a clear pattern of collusion between SNC-Lavalin, the Prime Minister’s Office and other ministers’ offices with in their attempt to pressure former Attorney General Jody Wilson-Raybould to overturn a decision of the independent Director of Public Prosecutions. Canadians were owed answers. Liberals refused to give Commissioner Dion a chance to explain his report’s findings and take questions.
		By denying Canadians the opportunity to hear from the Commissioner directly, the Liberals aren’t leaving any doubt about who it is they’re working for. They’ve completely turned their backs on the working Canadians who hoped they would be different.
		Canada deserves better than this. New Democrats have always put people first, and always will.” ",2019-08-21
NDP,https://www.ndp.ca/news/ndp-pledges-real-action-fight-climate-crisis,"
NDP Pledges Real Action to Fight the Climate Crisis Jagmeet Singh takes on big polluters and protects our coasts
		LADYSMITH – On the day millions of people are striking to urge the world’s political leaders to fight the climate crisis, NDP Leader Jagmeet Singh pledged bold new action to defend our air, land and water. “People around the world are worried and we must not ignore this urgent call to action,” said Singh. “Justin Trudeau pretends to care about the climate when the cameras are on, but he declared a climate emergency and, 24 hours later, approved a pipeline that threatens our coast.” New Democrats introduced the only climate plan that’s strong enough to fight the climate crisis facing Canadians, with working families at the heart of it. The NDP will defend the coast from oil spills by rejecting Justin Trudeau’s plan to increase oil tanker traffic by 700 per cent and will create a $40 million Coastal Protection Fund to defend wild salmon, remove derelict vessels, clean up the coast, and improve Coast Guard equipment and training. “Big polluters have had a free pass for too long - it’s time for a different choice for our environment and our future,” said Singh. “I’m proud to pledge a bold plan to confront the climate crisis and defend our beautiful coasts.” The NDP’s New Deal for Peoplewill set tough, science-based targets in-line with limiting climate warming to 1.5 degrees, backed by legislation and a Climate Accountability Office to ensure progress. The NDP’s $15 billion climate plan creates more than 300,000 good jobs across Canada while protecting our air, land, and water for future generations. ",2019-09-27
NDP,https://www.ndp.ca/news/conservatives-say-one-thing-and-do-another-corporate-giveaways,"
Conservatives Say One Thing and Do Another on Corporate Giveaways Andrew Scheer’s talk on corporate welfare might sound familiar to Canadians. While Stephen Harper was in opposition, he promised he would take on “corporate welfare bums.” But in government, Harper actually continued the corporate gravy train. In fact, corporate tax revenue as a percentage of GDP fell by 23%. And both Stephen Harper and Justin Trudeau broke their promises to end fossil fuel subsidies. Meanwhile, Justin Trudeau is saying some pretty words about taxing the rich while giving $14 billion to profitable corporations. Both the Liberal and Conservative records are clear: they give tax breaks to corporations and make everyone else pay for it. After years of Liberal and Conservative government, Canada’s richest 87 families own the same amount as the lowest earning 12 million Canadians combined. Jagmeet Singh’s New Deal for People ensures the ultra-rich and profitable corporations pay their share so we can make life more affordable for everyone. NDP Leader Jagmeet Singh: “At election time, Liberals and Conservatives like to pretend they’ll take on big corporations. But after years of Liberal and Conservative governments, the ultra-rich are better off than ever while other Canadians are struggling. It’s time to ensure big corporations pay their share so we can make life more affordable for people.” ",2019-09-18
NDP,https://www.ndp.ca/news/statement-hunger-strike-kanesatake,"
Statement on the Hunger Strike in Kanesatake Statement by NDP Leader Jagmeet Singh following his phone conversation with Ellen Gabriel of the Mohawk community of Kanesatake: “Tuesday evening, I had the opportunity to speak with Ellen Gabriel about land protection actions being undertaken by the Kanesatake Longhouse. She shared with me an update on the situation in Kanesatake and the reasons behind the hunger strike that is currently taking place in her community. All parties, including Oka's mayor, agree that the federal government must help to resolve the current situation by respecting their constitutional obligations, including wampum commitments and international commitments to respect the rights of Indigenous Peoples. I committed to visiting her at the Longhouse, and I invite all other leaders to do the same. The next government will have to begin negotiations with the entire community to address the stalemate as well as the roots of this situation that has gone on for too long. Reconciliation and a true nation-to-nation relationship are not just words; they require work, and I am willing to do it.” ",2019-10-19
